"","IDCNTRY","booklet_id","IDSCHOOL","IDCLASS","person_id","ITSEX","dum.fr","dum.eng","dum.hk","dum.kor","dum.qat","dum.nor","dum.twn","ME52024","ME52058A","ME52058B","ME52125","ME52229","ME52063","ME52072","ME52146A","ME52146B","ME52092","ME52046","ME52083","ME52082","ME52161","ME52418A","ME52418B","ME72007","ME72025","ME72017","ME72190","ME72068","ME72076","ME72056","ME72098","ME72103","ME72121","ME72180","ME72198","ME72227","ME72170","ME72209","ME52024t","ME52058At","ME52058Bt","ME52125t","ME52229t","ME52063t","ME52072t","ME52146At","ME52146Bt","ME52092t","ME52046t","ME52083t","ME52082t","ME52161t","ME52418At","ME52418Bt","ME72007t","ME72025t","ME72017t","ME72190t","ME72068t","ME72076t","ME72056t","ME72098t","ME72103t","ME72121t","ME72180t","ME72198t","ME72227t","ME72170t","ME72209t"
"1835","TWN","Booklet 01","5138","513822","15851382218","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,-31.9404333333333,64.9046,64.9046,-52.5017,-52.7941333333333,26.3643666666667,-27.9052666666667,76.6856333333333,76.6856333333333,-30.0411666666667,21.0199666666667,-18.2146666666667,-48.4200333333333,-26.3170333333333,10.233,10.233,-24.9881666666667,-56.6784333333333,-4.04663333333333,-52.9419,-55.828,-33.3426666666667,-43.5768,109.5043,117.8185,-16.0333,-15.0991666666667,-22.751,-21.8954,19.8171666666667,37.1451333333333
"1836","TWN","Booklet 01","5139","513911","15851391116","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-39.5071666666667,8.71126666666667,8.71126666666667,-50.0854,-60.7731666666667,-63.4722333333333,-55.8142,16.2938666666667,16.2938666666667,-11.54,7.46196666666667,-26.7806333333333,-49.2618333333333,-48.0383666666667,39.1243333333333,39.1243333333333,-28.0020333333333,-22.8694666666667,42.7348,-54.6475666666667,-35.937,-49.8704666666667,-1.6448,-22.4065333333333,26.4546333333333,-34.5947,14.3977,8.57900000000001,3.27903333333333,-6.6172,430.6967
"1837","TWN","Booklet 01","5140","514011","15851401110","Male",0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,-22.9851,-9.66233333333334,-9.66233333333334,-28.1176666666667,-23.4707666666667,24.2485666666667,-42.0211666666667,53.7089,53.7089,13.6093666666667,-26.0355,-9.36886666666667,-18.3268333333333,-26.9717,26.1716,26.1716,-25.276,2.13936666666667,22.1013,-39.1454,-39.0958,-29.5147333333333,-12.7003333333333,-7.85503333333333,-9.5187,-26.5852333333333,29.9536,-16.2312333333333,-14.9395666666667,-31.6289333333333,217.300033333333
"1838","TWN","Booklet 01","5141","514105","15851410515","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-8.35783333333334,8.26746666666666,8.26746666666666,-39.7153666666667,-47.8404666666667,-60.0255333333333,-52.8779666666667,46.0709333333333,46.0709333333333,-3.66340000000001,-6.02663333333334,-13.509,-28.3755666666667,-39.8042333333333,52.738,52.738,-38.1829333333333,-20.8766666666667,63.9755,-37.8822333333333,-39.6244333333333,-54.2895,-4.95299999999999,16.3336666666667,-5.88403333333333,-46.8257333333333,-24.4974666666667,14.9169666666667,-15.4134333333333,-17.3044333333333,296.550933333333
"1839","TWN","Booklet 01","5142","514211","15851421104","Male",0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-24.1454666666667,22.1199666666667,22.1199666666667,5.73646666666667,-21.4278,1.6021,-34.9107333333333,44.5898,44.5898,-22.3795,-3.10783333333333,-38.7878,-38.6307333333333,-16.0989,48.9267,48.9267,26.1696,1.32206666666666,-23.3281,-13.0061333333333,54.6183,-30.5965666666667,-42.8798,-46.079,71.4234,-5.4907,-12.971,-10.7906666666667,27.1574666666667,3.85476666666667,-38.5263666666667
"1840","TWN","Booklet 01","5142","514211","15851421120","Female",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-49.9512666666667,39.6304666666667,39.6304666666667,-36.2368666666667,-40.0715666666667,-50.4462333333333,-49.8841,47.6150333333333,47.6150333333333,-48.8828,-41.3229333333333,24.3526333333333,-30.3933666666667,-55.3153,6.82833333333333,6.82833333333333,-32.7225,-29.1471666666667,-14.4521333333333,-20.2160666666667,-49.7425333333333,-42.3624666666667,-23.2654333333333,27.9465666666667,56.5895333333333,-4.24796666666667,-6.48823333333333,38.8317,65.3480666666667,-42.9514666666667,266.884233333333
"1841","TWN","Booklet 01","5143","514301","15851430109","Female",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,-7.90646666666667,-10.4040333333333,-10.4040333333333,-16.1059666666667,-15.8662333333333,-22.9838333333333,-28.0678333333333,28.9608,28.9608,-26.4455,9.4308,-4.6401,-30.3143,-17.8946666666667,27.4118333333333,27.4118333333333,-20.4315,-4.8044,-36.4419666666667,23.6825333333333,38.5098333333333,-26.6945333333333,-13.5236666666667,-2.8731,46.6700666666667,51.2601333333333,17.0599,28.3263333333333,-34.8950666666667,-20.9192333333333,23.9315666666667
"1842","TWN","Booklet 01","5143","514301","15851430125","Male",0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,-19.4278333333333,27.8203,27.8203,-28.7154333333333,-39.8744,-57.3098333333333,-58.6418,64.0014333333333,64.0014333333333,40.0952666666667,48.0653666666667,-21.479,4.47213333333333,-27.4268666666667,25.2669333333333,25.2669333333333,65.3964333333333,-31.5529666666667,9.76796666666667,-23.7719666666667,-43.8620333333333,-38.0009666666667,29.9572333333333,-21.7487,8.36986666666665,-48.6639333333333,-19.3813333333333,-12.9715666666667,-22.8564333333333,-39.5251333333333,114.9086
"1843","TWN","Booklet 01","5144","514404","15851440403","Male",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-3.9386,146.8733,146.8733,-6.0993,7.20796666666666,-42.2918,-51.0286333333333,93.8023333333333,93.8023333333333,19.7991333333333,33.6623333333333,-58.6102,-49.6584333333333,-36.3387666666667,45.1860666666667,45.1860666666667,-17.3605666666667,-49.1686333333333,62.0242333333333,-23.0635333333333,-20.6992666666667,-59.9401,-53.6584666666667,-39.2579333333333,15.2194,-47.8056666666667,-42.6483,-32.7510333333333,-54.1131333333333,-9.56406666666667,-11.6400333333333
"1844","TWN","Booklet 01","5144","514404","15851440419","Female",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,33.1350333333333,84.7459,84.7459,-32.2439666666667,-65.2548333333333,-63.9063333333333,-81.3231666666667,190.0188,190.0188,-67.0476666666667,-32.6004666666667,9.2547,-47.7946,-52.7225666666667,69.9816333333333,69.9816333333333,46.0982,-48.489,87.0512666666667,-65.1835333333333,-56.363,-67.3793666666667,-22.5575,46.9331333333333,-32.7492666666667,-51.3565,-50.2167333333333,-37.1874333333333,6.68996666666666,-56.4921666666667,12.2131333333333
"1845","TWN","Booklet 01","5145","514509","15851450916","Male",0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-0.124566666666666,79.9711666666667,79.9711666666667,-38.5418333333333,-69.0220666666667,-47.971,-62.5988666666667,-29.4826,-29.4826,-36.3914666666667,-53.4487,-30.9716333333333,-50.9005,-79.6819333333333,15.4167666666667,15.4167666666667,17.7262666666667,-46.3683,122.120833333333,-70.5338333333333,-64.1168333333333,-66.8562,-36.7510666666667,10.3017666666667,232.596566666667,-44.5517,-39.7043333333333,334.434666666667,-38.7030333333333,-59.5505333333333,87.7976333333333
"1846","TWN","Booklet 01","5146","514605","15851460501","Male",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,10.2458333333333,26.9093666666667,26.9093666666667,-28.2034666666667,-42.976,-68.4538666666667,-70.8171,5.1267,5.1267,-66.9410666666667,-24.1610666666667,-14.0261333333333,-35.7096,-28.7645666666667,46.6553333333333,46.6553333333333,-17.215,105.385866666667,309.513633333333,-49.7123,-48.1757333333333,-41.7019,-13.2418333333333,7.99626666666667,-2.98083333333332,-50.6340333333333,-8.7427,7.29360000000001,-28.2344666666667,-53.8983333333333,96.772
"1847","TWN","Booklet 01","5146","514605","15851460517","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-13.4409666666667,128.282766666667,128.282766666667,-56.1693,-40.6569,-71.8077666666667,-57.338,11.2784333333333,11.2784333333333,-23.0117,-15.8341666666667,-27.4881,-74.9739,-31.5708,49.7277333333333,49.7277333333333,-24.8944333333333,-46.9602333333333,71.8596666666667,-52.2922333333333,-53.9011333333333,-54.8187333333333,-0.492266666666666,28.0587333333333,-31.1543666666667,-64.2675333333333,-27.4808666666667,-13.6838,-38.9136666666667,-20.5699333333333,363.224533333333
"1848","TWN","Booklet 01","5148","514805","15851480515","Male",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,2,1,1,1,1,0,1,1,0,1,1,1,1,0,1,-5.88346666666667,9.77566666666667,9.77566666666667,-12.0731333333333,-24.8048333333333,-30.7237666666667,-33.7659,16.0552333333333,16.0552333333333,-17.4692,-2.924,41.2065666666667,-21.1850666666667,-9.32963333333333,-0.385099999999994,-0.385099999999994,-13.0971666666667,-12.8843,49.9496,-16.8616,-25.0197666666667,-26.1202666666667,-15.1400666666667,4.34343333333334,72.6498666666667,-16.8605666666667,-1.8545,11.8402666666667,-14.5376333333333,-8.90803333333333,78.5615666666667
"1849","TWN","Booklet 01","5148","514805","15851480531","Female",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-20.768,-23.3947333333333,-23.3947333333333,-29.3808333333333,-11.1146,-31.4330333333333,-25.2330333333333,33.4282666666667,33.4282666666667,-34.1372666666667,-21.6866333333333,7.4978,-25.7466,-21.7000666666667,1.20376666666667,1.20376666666667,-11.6622666666667,-23.1612,8.4402,-23.8793666666667,-26.5123,-15.4628666666667,-14.5690333333333,-19.2004333333333,-10.1980333333333,-16.6656666666667,-3.98046666666667,75.8683,28.0704333333333,51.6345666666667,192.5058
"1850","TWN","Booklet 01","5149","514902","15851490210","Male",0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,-50.9692,74.8112333333333,74.8112333333333,-41.2775666666667,-49.2301,-51.4197333333333,-68.1948666666667,136.936266666667,136.936266666667,-42.3615333333333,-10.4656333333333,-67.7505333333333,-70.028,-41.2197,15.1589666666667,15.1589666666667,-43.6408,-39.1954,66.3627,15.0019,-62.9527666666667,-32.6048,-0.342066666666668,100.305633333333,-26.5298333333333,-51.9498333333333,15.5816,1.47659999999999,-65.8636666666667,-38.0690666666667,201.523733333333
"1851","TWN","Booklet 01","5150","515012","15851501203","Male",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-28.572,43.7623666666667,43.7623666666667,-41.1332,-48.8491,113.467933333333,47.6487333333333,83.3721,83.3721,-52.8171,-55.5637,-54.9158,-54.8414,-54.5272666666667,61.6338666666667,61.6338666666667,-48.7406,-54.6171666666667,102.550766666667,43.7520333333333,-55.0243,-25.7179333333333,95.0332666666667,-52.4854,-55.0894,-48.4512666666667,-21.0720666666667,-8.24116666666666,-46.1634666666667,83.7503,-56.9173666666667
"1852","TWN","Booklet 01","5150","515012","15851501219","Female",0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,24.6895333333333,-21.9778666666667,-21.9778666666667,-27.4080333333333,-9.83723333333333,-54.2499,-73.8501666666667,150.730366666667,150.730366666667,-39.9558,9.4706,2.32716666666667,-27.9236666666667,-41.4520666666667,76.7251,76.7251,-8.66646666666668,-59.3008333333333,21.6608333333333,-0.53309999999999,-40.706,-64.5853,25.7538666666667,28.3837,-51.7368333333333,-25.0014,-29.1729666666667,0.770966666666666,-52.1088333333333,-24.9683333333333,107.445066666667
"1853","TWN","Booklet 01","5151","515104","15851510408","Male",0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,194.557166666667,37.3799333333333,37.3799333333333,-50.3407666666667,-59.2047,-79.0777666666667,-77.5257,151.131333333333,151.131333333333,-29.0675333333333,-46.5112333333333,-2.13266666666667,-52.6430333333333,-51.4702,58.3349,58.3349,-37.7992,-56.3527,53.7562,-58.2375,-45.6597666666667,-52.8145666666667,-41.1978333333333,27.6686666666667,-22.4955333333333,-71.4672666666667,-57.7022333333333,-1.46926666666667,6.42436666666666,-50.0886333333333,167.159366666667
"1854","TWN","Booklet 01","5151","515104","15851510424","Female",0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,-68.0595,2.29603333333334,2.29603333333334,-42.2695666666667,-16.7669,-84.5453,-83.8261,254.637066666667,254.637066666667,-67.1698,-41.9554333333333,-26.1072,-51.0983666666667,-71.6255333333333,-45.8159666666667,-45.8159666666667,-28.6616,-48.8911666666667,49.6588666666667,-40.3620333333333,-41.4832,-32.7391333333333,-32.8300666666667,-7.28606666666667,63.9188666666667,-67.9489333333333,-58.6282666666667,74.3255666666667,-59.8713666666667,-69.2106333333333,431.1986
"1855","TWN","Booklet 01","5152","515205","15851520512","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,0,0,-21.0919333333333,7.64713333333333,7.64713333333333,-34.3113666666667,-36.8327,-46.8519,-47.8935,79.2633333333333,79.2633333333333,-31.8561666666667,20.4790666666667,-9.10733333333334,-41.3855666666667,-16.3065666666667,50.9438,50.9438,-13.6777666666667,70.1875666666667,13.3718,-28.7231,-36.0907666666667,-39.4708,-15.9655666666667,-6.4031,-25.9207,-40.2385666666667,-12.9689,-26.7380666666667,-28.5991,29.1032666666667,151.583233333333
"1856","TWN","Booklet 01","5153","515301","15851530106","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-22.0355333333333,23.2275666666667,23.2275666666667,-16.9474,101.3083,-53.7185666666667,-53.1058,36.2568666666667,36.2568666666667,33.1331,-24.4525,-9.98686666666666,-50.3199333333333,-33.4394,33.5040666666667,33.5040666666667,3.75233333333333,-36.7553666666667,124.5211,-34.7455333333333,-46.2527333333333,-34.3859333333333,-29.2275333333333,-1.59929999999999,-2.89716666666667,-36.2273333333333,-14.6906,-11.0109,-17.6087333333333,-36.3988666666667,117.114166666667
"1857","TWN","Booklet 01","5154","515405","15851540507","Female",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-26.2784,53.4081333333333,53.4081333333333,-7.48516666666667,-39.6910666666667,-38.4510666666667,-63.3254666666667,99.7913666666667,99.7913666666667,-43.75,-45.4767,-31.2528666666667,-62.0844333333333,-43.6931666666667,17.878,17.878,-56.6522,-31.6827333333333,-15.6268,109.465433333333,-66.2467,-65.946,106.371633333333,-11.8902666666667,28.2361333333333,15.9932,-24.6302333333333,6.41420000000001,-42.1958666666667,11.0042666666667,96.7192666666667
"1858","TWN","Booklet 01","5154","515405","15851540523","Male",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,0,1,1,0,1,32.5174666666667,45.9766333333333,45.9766333333333,-49.9415,-35.2702333333333,-65.4508,-64.4887666666667,44.7025333333333,44.7025333333333,-11.2338666666667,-46.8435666666667,-39.4345666666667,-57.2637,-44.1662,37.1881333333333,37.1881333333333,-41.8463666666667,-15.6792666666667,207.9289,4.84893333333333,-58.6711,-56.0908666666667,-27.9697333333333,-31.3177333333333,185.005433333333,-49.6366666666667,-31.9119,-38.6089333333333,-30.0798,-40.2974,150.167633333333
"1859","TWN","Booklet 01","5155","515518","15851551814","Male",0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.5009666666667,44.7146666666667,44.7146666666667,-21.9477333333333,-19.8511,-55.3616,-54.7550333333333,43.8518333333333,43.8518333333333,-36.0010666666667,-20.3274666666667,17.0575,-48.8474666666667,-16.5413333333333,-6.86726666666667,-6.86726666666667,-32.4381333333333,-45.4436666666667,21.2197666666667,-39.1341333333333,-39.0432,-47.0370666666667,-30.5946666666667,13.88,-12.6229333333333,-0.239466666666665,-25.2781666666667,4.95923333333334,-22.0965333333333,-24.3016666666667,333.8465
"1860","TWN","Booklet 01","5155","515518","15851551830","Female",0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-45.5990666666667,36.2275,36.2275,-14.4306333333333,-45.3738,-65.4421666666667,-69.1735333333333,42.0803,42.0803,37.8808333333333,-5.6101,36.3184333333333,-56.9957,-55.6482333333333,7.45123333333333,7.45123333333333,-4.67596666666667,-43.7773,60.4901666666667,-43.241,-49.1082666666667,-49.5133333333333,-31.1716666666667,-11.6365,25.2256,-47.4818,-18.8688,38.8893666666667,21.7195,-14.4668,280.1727
"1861","TWN","Booklet 01","5156","515606","15851560604","Female",0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.1772666666667,58.6155,58.6155,-28.8034666666667,2.7008,-43.6287,-45.3161333333333,9.96203333333334,9.96203333333334,0.0792333333333346,5.58483333333334,16.4482666666667,-36.3178666666667,-40.7653333333333,-6.89783333333334,-6.89783333333334,-31.5810666666667,-30.0837666666667,37.5623666666667,-41.5103666666667,-45.0226666666667,-31.2256,-33.8296,26.9955,-3.32663333333333,-41.8369,-32.1070333333333,-3.64283333333333,-32.8613666666667,-39.3445,376.6507
"1862","TWN","Booklet 01","5156","515606","15851560620","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-49.9358333333333,24.9818666666667,24.9818666666667,-98.3971,-90.9085333333333,-74.2336333333333,-107.0027,474.494266666667,474.494266666667,-84.9844333333333,-66.0331,-64.7094,-88.6517333333333,-72.6206,53.4925666666667,53.4925666666667,-60.6597666666667,-88.3200333333333,327.569766666667,-74.8329666666667,-80.4997666666667,-89.7584333333333,-55.7586666666667,-26.8956,-65.9783333333333,-85.2830666666667,-14.5844666666667,-58.6272,-36.3692,-74.6996666666667,176.237066666667
"1863","TWN","Booklet 01","5156","515606","15851560636","Male",0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,2,0,1,1,1,1,1,0,1,1,1,1,1,1,0,15.9664666666667,26.2254,26.2254,10.6127666666667,-31.6340333333333,-44.9061666666667,-43.7064666666667,17.2695,17.2695,-20.8491333333333,20.3447,25.8368666666667,-11.5233,-35.0006333333333,8.74656666666667,8.74656666666667,1.85216666666667,-8.7798,45.6489666666667,-24.6838333333333,-29.9910333333333,-29.9858666666667,-13.9599,8.6484,78.5575333333333,-39.3902333333333,2.3399,5.66310000000001,-25.5198,-28.0070333333333,67.9834333333333
"1864","TWN","Booklet 01","5157","515709","15851570905","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,-36.5496333333333,93.0407,93.0407,-57.5645333333333,-48.992,-71.0474666666667,-73.8416,50.3361333333333,50.3361333333333,-63.3749666666667,32.0657666666667,1.50286666666666,-45.4249333333333,-41.0363666666667,14.2159666666667,14.2159666666667,-27.8541333333333,-58.7890333333333,40.7054666666667,-61.3641,-64.9797333333333,-55.5133666666667,-23.5616666666667,17.6332,-27.5059,-36.4525,-50.7528,-27.5420666666667,-8.34479999999999,-26.2958666666667,499.694566666667
"1865","TWN","Booklet 01","5157","515709","15851570921","Female",0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,0,1,1,0,1,0,1,0,-68.7084,210.274033333333,210.274033333333,-32.8724,-65.5846333333333,-55.7452333333333,-38.9907666666667,-11.5444,-11.5444,-42.4255666666667,-40.2969,-38.2364333333333,-53.1598333333333,-45.7270666666667,85.9454333333333,85.9454333333333,-37.2940333333333,-26.9731,10.5358666666667,-61.5670333333333,-44.1409,-36.3805666666667,-37.7766,32.7845666666667,-19.9526333333333,-49.2435,20.7555333333333,27.9578666666667,-24.1335,-39.0899666666667,196.9151
"1866","TWN","Booklet 01","5158","515808","15851580812","Female",0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,-20.5215333333333,-38.1522666666667,-38.1522666666667,-57.2338,-36.2127,-87.2428333333333,-81.3104666666667,297.9363,297.9363,68.6437666666667,18.1923,-49.7214666666667,-85.8664333333333,-81.0542,-35.8531,-35.8531,-35.4532,-41.7854666666667,37.3802666666667,-80.3732333333333,-87.7006,14.3069666666667,-67.8750666666667,-31.6825666666667,0.25363333333334,-71.3656666666667,-59.4244666666667,-0.681533333333334,-68.0910333333333,-66.8469,523.804366666667
"1867","TWN","Booklet 01","5158","515808","15851580828","Male",0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,-13.2523333333333,25.601,25.601,-25.6802333333333,-40.9022666666667,-35.1951666666667,-33.7464333333333,96.7749333333333,96.7749333333333,-31.7748333333333,-14.6659333333333,-3.65886666666667,-21.3247333333333,-21.6667666666667,18.5743333333333,18.5743333333333,12.6977666666667,-17.5530666666667,23.0703666666667,-19.8636,-25.8083666666667,-26.7135666666667,-13.6946,15.8122333333333,-9.08076666666667,-4.42973333333333,-15.66,-7.75190000000001,-0.194100000000006,-23.5660333333333,72.7024
"1868","TWN","Booklet 01","5158","515808","15851580844","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-25.4088333333333,2.92826666666667,2.92826666666667,-52.0853666666667,-37.9256,-59.3145666666667,-49.4586333333333,108.1061,108.1061,-18.3222333333333,-22.2199666666667,-10.9556,-55.2256666666667,-49.3542666666667,-6.56393333333334,-6.56393333333334,-37.1402666666667,-44.1132,63.1385333333333,-42.7853666666667,-49.8254666666667,-43.3030666666667,-30.6922666666667,10.1946666666667,321.682666666667,-46.7843666666667,78.6540333333333,-29.8418333333333,-35.5592666666667,-52.7591,110.464166666667
"1869","TWN","Booklet 01","5159","515908","15851590813","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.21173333333333,-17.9310666666667,-17.9310666666667,-47.2601666666667,-54.4273666666667,-63.1797,-63.6023333333333,-4.17223333333332,-4.17223333333332,-58.1391,-8.877,-41.4228666666667,-63.7005,-54.1111666666667,-29.3390666666667,-29.3390666666667,-12.8791,-43.4223666666667,48.0328,-54.4594,-50.9812,-55.5258,-36.0981,-18.4084666666667,40.4822333333333,-52.0786,-15.945,25.2147333333333,-38.8509,-45.6399,861.952266666667
"1870","TWN","Booklet 01","5159","515908","15851590829","Female",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-35.5628,82.8727,82.8727,-51.6807333333333,-53.7432666666667,-62.4491,-63.9867,2.70050000000001,2.70050000000001,-52.1075,-18.5448333333333,-14.4363,-36.5072666666667,-38.6741666666667,21.7551666666667,21.7551666666667,-8.12883333333333,-53.9602666666667,-1.44523333333333,-51.4007,-36.0484666666667,-50.1038666666667,-9.7987,3.50236666666666,146.7761,-30.9159,-32.1104333333333,-4.40470000000001,-22.1274,-46.574,409.775966666667
"1871","TWN","Booklet 01","5160","516004","15851600412","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,-14.3721666666667,3.70703333333334,3.70703333333334,-23.7476,-18.1200666666667,-38.6792666666667,-40.5940333333333,33.7429333333333,33.7429333333333,2.65303333333333,-6.276,-10.3411333333333,-36.1331333333333,-34.2493666666667,51.5379666666667,51.5379666666667,-7.10163333333333,1.102,19.9303666666667,-31.0326,-36.1259,-34.7443333333333,-15.4737,-22.2461666666667,85.5036333333333,-18.8155,-7.03343333333333,-10.027,-27.4448666666667,-24.7675,170.1605
"1872","TWN","Booklet 01","5161","516102","15851610215","Female",0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,2,1,0,1,1,1,1,1,0,0,0,1,1,1,0,-41.5373333333333,29.8587666666667,29.8587666666667,-49.9001,-37.1074333333333,-73.8765333333333,3.58420000000001,74.4305666666667,74.4305666666667,-34.2471666666667,16.6321,-21.1217666666667,-55.4387666666667,-59.5659,156.506166666667,156.506166666667,54.5502666666667,-50.0468333333333,9.67880000000001,-29.6312666666667,-22.0931,-75.1640666666667,-20.5482666666667,-17.7985666666667,9.45559999999999,-55.1122333333333,-9.411,27.4387,2.34936666666667,-24.8531333333333,32.1734333333333
"1873","TWN","Booklet 01","5162","516210","15851621016","Male",0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.756366666666665,19.1983333333333,19.1983333333333,-42.2064666666667,-31.0392333333333,-85.9206,-14.1080666666667,4.63246666666667,4.63246666666667,-68.5192666666667,46.9412666666667,136.6904,-56.9366333333333,-20.1437666666667,37.1122,37.1122,8.19539999999999,63.9943666666667,129.889,-76.0667333333333,-29.4272333333333,-36.5179666666667,-38.2405333333333,33.2351333333333,-41.5947333333333,-83.1915666666667,-50.0773666666667,-64.3198,-1.19553333333333,-45.5720333333333,245.002333333333
